3257.77540 14.370 0.006
3259.68813 14.382 0.006
3261.72417 14.385 0.006
3263.72140 14.400 0.006
3265.74273 14.403 0.006
3267.72949 14.408 0.006
3270.68294 14.421 0.006
3271.68586 14.436 0.006
3273.64418 14.430 0.006
3275.63007 14.445 0.006
3276.73343 14.448 0.006
3277.77208 14.455 0.006
3279.70370 14.460 0.006
3281.66225 14.458 0.006
3283.66393 14.466 0.006
3287.63009 14.461 0.006
3289.64504 14.465 0.006
3291.57800 14.456 0.006
3295.63653 14.453 0.006
3298.57442 14.456 0.006
3300.57673 14.450 0.006
3302.55371 14.455 0.006
3305.65373 14.443 0.006
3307.56602 14.437 0.006
3309.59110 14.440 0.006
3311.54272 14.439 0.006
3314.58567 14.439 0.006
3320.62349 14.427 0.006
3323.57092 14.426 0.006
3327.57844 14.425 0.006
3330.57393 14.425 0.006
3335.61794 14.445 0.006
3338.56361 14.449 0.006
3350.53794 14.496 0.006
3353.59651 14.494 0.006
3359.57838 14.517 0.006
3363.58049 14.531 0.006
3367.64009 14.536 0.006
3372.57356 14.545 0.006
3376.54970 14.552 0.006
3380.53613 14.563 0.006
3386.58308 14.551 0.006
3395.53091 14.564 0.006
3398.57862 14.561 0.006
3402.57585 14.568 0.006
3543.88948 14.510 0.006
3551.91296 14.511 0.006
3554.94420 14.494 0.006
3561.95140 14.477 0.006
3564.92910 14.461 0.006
3568.87470 14.454 0.006
3570.83573 14.447 0.006
3571.82667 14.441 0.006
3573.87237 14.432 0.006
3575.82813 14.426 0.006
3577.88450 14.420 0.006
3578.92054 14.417 0.006
3579.82559 14.423 0.006
3581.89467 14.419 0.006
3582.85097 14.414 0.006
3583.86119 14.422 0.006
3585.88230 14.424 0.006
3586.83446 14.418 0.006
3588.85274 14.422 0.006
3590.80879 14.419 0.006
3592.77354 14.422 0.006
3594.81303 14.412 0.006
3597.85295 14.415 0.006
3600.88915 14.412 0.006
3602.75000 14.416 0.006
3607.84113 14.429 0.006
3614.81334 14.447 0.006
3617.79714 14.446 0.006
3619.77522 14.450 0.006
3621.76772 14.457 0.006
3628.79458 14.471 0.006
3630.64647 14.475 0.006
3632.64381 14.473 0.006
3634.71671 14.473 0.006
3637.67552 14.464 0.006
3639.72545 14.459 0.006
3641.72221 14.458 0.006
3643.82063 14.461 0.006
3644.76131 14.455 0.006
3646.69235 14.454 0.006
3650.71358 14.460 0.006
3652.64871 14.443 0.006
3654.62702 14.447 0.006
3656.65072 14.443 0.006
3657.70841 14.442 0.006
3658.68572 14.445 0.006
3659.66604 14.442 0.006
3661.61473 14.450 0.006
3663.63769 14.452 0.006
3665.67000 14.464 0.006
3668.61917 14.465 0.006
3670.56986 14.466 0.006
3672.60931 14.468 0.006
3674.66816 14.463 0.006
3676.60857 14.470 0.006
3682.58531 14.463 0.006
3684.57820 14.462 0.006
3686.56809 14.461 0.006
3688.54115 14.460 0.006
3690.54705 14.451 0.006
3692.59962 14.442 0.006
3694.58619 14.439 0.006
3696.58233 14.437 0.006
3698.61606 14.439 0.006
3700.62609 14.413 0.006
3702.61702 14.410 0.006
3704.61753 14.408 0.006
3706.63241 14.404 0.006
3708.61381 14.394 0.006
3712.57033 14.395 0.006
3714.57303 14.405 0.006
3718.55650 14.417 0.006
3721.58868 14.423 0.006
3725.61758 14.435 0.006
3730.54182 14.451 0.006
3734.61251 14.459 0.006
3738.56458 14.468 0.006
3742.56175 14.477 0.006
3747.56253 14.472 0.006
3751.57033 14.470 0.006
3762.54834 14.483 0.006
3766.55357 14.481 0.006
3772.58033 14.474 0.006
3777.52767 14.474 0.006
3871.89974 14.486 0.006
3902.92003 14.490 0.006
3907.91487 14.499 0.006
3913.94042 14.488 0.006
3918.91019 14.490 0.006
3931.94175 14.480 0.006
3934.87970 14.475 0.006
3936.88802 14.477 0.006
3938.87205 14.476 0.006
3945.87897 14.468 0.006
3950.82390 14.460 0.006
3957.77944 14.459 0.006
3959.76889 14.460 0.006
3961.76302 14.450 0.006
3964.77127 14.455 0.006
3966.76352 14.457 0.006
3968.75719 14.454 0.006
3970.74888 14.459 0.006
3973.71818 14.458 0.006
3975.73044 14.452 0.006
3980.66569 14.453 0.006
3981.66545 14.452 0.006
3982.72979 14.455 0.006
3986.70312 14.459 0.006
3991.73234 14.459 0.006
3994.64474 14.461 0.006
3998.67513 14.465 0.006
4001.64593 14.459 0.006
4003.61736 14.462 0.006
4004.69715 14.457 0.006
4005.69130 14.463 0.006
4007.58456 14.467 0.006
4008.59344 14.469 0.006
4011.64394 14.480 0.006
4014.62637 14.485 0.006
4016.62315 14.487 0.006
4018.61955 14.484 0.006
4020.62300 14.482 0.006
4023.60886 14.486 0.006
4025.60923 14.487 0.006
4027.59736 14.496 0.006
4029.57966 14.496 0.006
4031.56675 14.492 0.006
4033.66099 14.496 0.006
4038.55618 14.489 0.006
4042.56434 14.472 0.006
4044.58735 14.473 0.006
4046.62044 14.460 0.006
4049.53237 14.448 0.006
4051.58195 14.448 0.006
4053.62938 14.425 0.006
4055.52203 14.426 0.006
4057.59738 14.407 0.006
4059.59585 14.398 0.006
4063.54088 14.376 0.006
4065.59293 14.374 0.006
4067.58378 14.371 0.006
4069.53666 14.373 0.006
4071.54748 14.369 0.006
4074.54357 14.377 0.006
4077.54530 14.375 0.006
4079.54548 14.390 0.006
4082.54683 14.389 0.006
4085.62418 14.410 0.006
4092.57966 14.423 0.006
4097.62224 14.438 0.006
4100.61370 14.439 0.006
4105.57770 14.451 0.006
4111.61414 14.464 0.006
4115.53361 14.472 0.006
4120.56452 14.459 0.006
4124.58160 14.457 0.006
4128.59999 14.444 0.006
4252.94769 14.468 0.006
4255.86769 14.455 0.006
4268.92644 14.433 0.006
4275.94137 14.442 0.006
4279.83820 14.441 0.006
4282.82960 14.437 0.006
4283.84865 14.435 0.006
4284.87907 14.435 0.006
4285.94449 14.420 0.006
4292.88693 14.428 0.006
4295.88040 14.423 0.006
4296.91088 14.427 0.006
4297.94282 14.423 0.006
4299.87768 14.427 0.006
4300.89942 14.429 0.006
4301.91797 14.429 0.006
4302.93987 14.434 0.006
4306.93658 14.435 0.006
4307.85114 14.431 0.006
4308.67933 14.445 0.006
4308.88727 14.430 0.006
4310.85942 14.430 0.006
4311.85928 14.442 0.006
4312.92146 14.436 0.006
4314.94054 14.437 0.006
4316.84842 14.433 0.006
4320.87573 14.454 0.006
4326.85794 14.475 0.006
4327.83410 14.482 0.006
4328.84984 14.468 0.006
4329.85096 14.484 0.006
4330.88048 14.484 0.006
4332.89669 14.495 0.006
4334.87368 14.493 0.006
4338.92611 14.520 0.006
4340.79695 14.525 0.006
4341.78983 14.539 0.006
4342.86400 14.537 0.006
4343.78338 14.542 0.006
4344.76546 14.550 0.006
4346.72175 14.573 0.006
4348.72754 14.578 0.006
4350.70420 14.584 0.006
4352.80632 14.584 0.006
4353.66233 14.593 0.006
4354.78367 14.586 0.006
4357.76735 14.597 0.006
4359.72131 14.592 0.006
4362.66896 14.589 0.006
4363.62824 14.588 0.006
4365.68662 14.582 0.006
4369.68060 14.576 0.006
4371.66955 14.565 0.006
4376.67301 14.550 0.006
4378.63963 14.521 0.006
4379.67093 14.534 0.006
4381.63008 14.518 0.006
4382.70864 14.509 0.006
4386.68289 14.504 0.006
4388.68361 14.490 0.006
4390.69245 14.490 0.006
4393.68700 14.473 0.006
4396.66156 14.475 0.006
4398.66655 14.481 0.006
4400.69106 14.487 0.006
4404.66806 14.497 0.006
4407.65595 14.501 0.006
4410.68586 14.506 0.006
4415.67219 14.530 0.006
4418.61771 14.542 0.006
4421.67552 14.551 0.006
4423.67997 14.557 0.006
4426.55618 14.550 0.006
4428.57287 14.544 0.006
4430.63309 14.535 0.006
4432.61899 14.530 0.006
4434.62426 14.523 0.006
4436.60056 14.522 0.006
4438.66322 14.510 0.006
4440.59635 14.501 0.006
4442.55787 14.498 0.006
4444.58267 14.497 0.006
4450.61510 14.482 0.006
4452.59264 14.471 0.006
4454.52968 14.483 0.006
4455.60178 14.483 0.006
4457.53731 14.484 0.006
4459.55740 14.488 0.006
4462.58885 14.492 0.006
4466.61300 14.501 0.006
4471.54766 14.496 0.006
4475.54173 14.497 0.006
4480.58275 14.499 0.006
4482.58971 14.509 0.006
4485.59278 14.498 0.006
4488.59503 14.493 0.006
4609.91743 14.483 0.006
4643.90154 14.474 0.006
4650.94042 14.470 0.006
4655.91983 14.469 0.006
4662.79821 14.456 0.006
4662.91503 14.459 0.006
4663.76980 14.464 0.006
4663.91765 14.458 0.006
4665.84291 14.459 0.006
4665.93674 14.459 0.006
4666.93588 14.462 0.006
4670.92500 14.465 0.006
4671.89492 14.471 0.006
4676.92519 14.479 0.006
4677.84080 14.477 0.006
4682.81523 14.484 0.006
4684.85309 14.477 0.006
4686.81308 14.468 0.006
4688.82904 14.478 0.006
4690.75464 14.483 0.006
4691.75767 14.483 0.006
4693.91264 14.484 0.006
4696.88632 14.494 0.006
4697.82483 14.487 0.006
4698.77439 14.484 0.006
4699.76852 14.481 0.006
4700.80323 14.478 0.006
4701.81114 14.479 0.006
4703.77036 14.476 0.006
4704.78910 14.475 0.006
4705.79660 14.478 0.006
4707.78899 14.470 0.006
4709.74481 14.473 0.006
4710.77338 14.462 0.006
4715.75334 14.462 0.006
4716.77905 14.460 0.006
4717.70510 14.460 0.006
4719.79393 14.458 0.006
4721.78677 14.455 0.006
4724.66933 14.457 0.006
4725.74880 14.465 0.006
4728.75439 14.457 0.006
4733.73096 14.456 0.006
4740.67253 14.472 0.006
4741.70791 14.473 0.006
4743.75648 14.473 0.006
4747.61211 14.491 0.006
4749.61179 14.490 0.006
4753.68276 14.489 0.006
4755.67478 14.491 0.006
4757.65927 14.489 0.006
4759.67397 14.485 0.006
4761.64235 14.482 0.006
4763.65960 14.491 0.006
4767.60052 14.485 0.006
4770.66906 14.483 0.006
4772.60680 14.469 0.006
4774.56136 14.461 0.006
4776.55297 14.466 0.006
4777.65491 14.458 0.006
4780.52361 14.455 0.006
4781.63756 14.446 0.006
4783.58669 14.453 0.006
4785.62207 14.459 0.006
4789.55318 14.456 0.006
4791.53470 14.471 0.006
4793.54212 14.465 0.006
4795.55482 14.468 0.006
4797.54708 14.471 0.006
4798.61042 14.478 0.006
4800.65780 14.477 0.006
4803.54891 14.475 0.006
4804.60400 14.485 0.006
4805.59086 14.481 0.006
4807.52867 14.497 0.006
4809.55802 14.491 0.006
4811.57992 14.493 0.006
4813.55685 14.500 0.006
4815.59277 14.497 0.006
4816.53985 14.501 0.006
4818.59012 14.497 0.006
4820.53162 14.493 0.006
4822.58838 14.485 0.006
4824.57320 14.479 0.006
4826.63284 14.466 0.006
4833.57228 14.452 0.006
4835.59549 14.446 0.006
4836.63561 14.456 0.006
4837.56251 14.453 0.006
4837.60646 14.441 0.006
4838.60656 14.444 0.006
4839.58508 14.444 0.006
4841.55724 14.442 0.006
4841.58281 14.444 0.006
4842.53474 14.442 0.006
4842.60683 14.447 0.006
4843.52893 14.433 0.006
4843.57704 14.444 0.006
4844.52683 14.448 0.006
4844.61721 14.443 0.006
4846.58616 14.448 0.006
4847.62249 14.450 0.006
4848.62240 14.451 0.006
4850.60987 14.455 0.006
4854.60110 14.459 0.006
4856.61834 14.448 0.006
4862.56626 14.461 0.006
4868.55663 14.458 0.006
4935.91263 14.442 0.006
4937.91334 14.438 0.006
4940.91475 14.455 0.006
4954.91770 14.474 0.006
